crop,region,land_size_ha,soil_ph,rainfall_mm,temperature_c,humidity_pct,elevation_m,irrigation,fertilizer_type,yield_tons_per_ha,total_yield_tons,year
maize,West,35.65,4.9,1717,20.284733504614355,78.83909681951435,1103,0,inorganic,2.522,89.921,2016
cocoyam,Littoral,30.12,5.9,2710,28.453424607669234,90.58470306396828,98,1,inorganic,8.696,261.914,2017
sorghum,Centre,25.49,5.4,1600,25.082414713978466,84.39926874449301,703,0,organic,1.431,36.468,2020
sorghum,South West,49.62,6.2,3485,25.044193033541774,91.15573734159788,492,1,none,1.878,93.182,2024
potato,Centre,1.84,7.2,1650,24.377294623275557,74.37080912492652,675,1,none,15.31,28.171,2024
tomato,West,23.45,6.6,1724,18.831579950534405,68.95128014395482,1111,1,mixed,29.17,684.035,2019
sorghum,South,21.89,5.7,1969,25.094097383776855,89.35390142745082,406,0,inorganic,1.714,37.511,2022
beans,North West,30.03,4.8,1940,20.372952346444993,70.02852905711639,1472,0,inorganic,1.103,33.115,2023
cocoyam,South West,15.56,4.6,3358,24.610177579511316,81.04284971859356,331,0,mixed,7.801,121.376,2022
plantain,Centre,4.43,5.1,1639,24.010409364614755,75.63422297407185,670,1,organic,10.89,48.245,2022
beans,Adamawa,42.07,7.3,1078,23.030635472649372,51.01990616432321,900,0,inorganic,0.937,39.399,2024
beans,Littoral,38.07,5.3,2900,27.889961571161674,81.2569432465647,125,0,none,1.068,40.666,2023
potato,Centre,25.24,5.0,1504,25.465221479710134,87.60699410697995,670,0,none,9.179,231.687,2023
cocoyam,South,45.04,5.4,1681,25.808948738156477,74.69327442067464,478,1,mixed,8.38,377.453,2019
groundnut,Far North,15.73,7.0,689,33.79422968600835,29.907035400201103,212,0,none,0.424,6.674,2020
cocoa,West,44.89,5.4,1592,20.553286220962715,84.97335703564812,1131,1,none,0.586,26.311,2024
cassava,Littoral,8.02,6.7,2786,27.42105987585775,76.20591108519642,85,0,organic,16.926,135.743,2017
cassava,Centre,43.59,6.5,1674,24.351954566553257,76.98146976625719,692,0,organic,12.89,561.879,2016
palm_oil,East,30.87,7.5,1755,24.811325610655913,88.7744014316065,557,0,mixed,4.681,144.501,2020
potato,Far North,7.01,5.7,470,33.06965611498094,38.82537180234844,215,1,none,5.331,37.373,2021
potato,South,44.96,5.6,1972,24.723137371127603,92.79735550949415,473,0,none,9.94,446.886,2020
potato,Littoral,36.28,4.5,2877,26.30177619251555,91.53254058098743,-8,0,mixed,15.014,544.694,2021
onion,Littoral,34.92,5.2,2841,25.58737433380659,90.05344685082528,104,0,mixed,19.634,685.631,2023
beans,North,6.68,7.3,899,28.957168156551106,38.44068720191681,333,1,none,0.646,4.315,2022
potato,South West,26.2,6.8,3512,26.54266517224127,82.38411367268843,423,0,organic,15.961,418.178,2016
cassava,North,46.19,5.7,977,29.471712680996717,42.79229446306743,319,1,organic,6.052,279.554,2019
groundnut,South West,17.82,7.0,3542,25.730313555436513,89.20260549251326,478,1,mixed,2.27,40.449,2023
cassava,North,34.99,7.5,917,28.7100877160475,44.46673721041882,364,0,organic,6.833,239.095,2024
coffee,Centre,7.5,7.3,1737,24.72749327510004,87.73733556908171,783,1,inorganic,0.495,3.711,2017
coffee,Adamawa,2.19,6.1,1331,22.306066662836173,62.72478906647527,865,0,inorganic,0.395,0.866,2021
tomato,West,47.61,6.3,1753,18.783371156230864,73.53273442330784,1177,1,inorganic,29.385,1399.024,2024
onion,Littoral,43.88,4.6,2939,26.98093357576581,80.93994624037049,50,0,inorganic,20.073,880.805,2023
groundnut,Littoral,40.87,7.2,2676,27.075556356133838,81.38451573404764,5,0,organic,2.021,82.615,2018
beans,East,33.97,5.6,1757,25.556120358214212,72.51397110727541,639,1,inorganic,1.491,50.647,2022
cassava,West,47.6,6.6,1796,19.398566796325035,72.34175912740491,1103,0,none,10.261,488.416,2016
plantain,Littoral,26.58,5.6,2707,28.474824304144956,87.47160461199307,26,1,none,13.04,346.597,2024
groundnut,Far North,32.23,6.6,509,32.58376184762646,27.265432739273372,360,1,none,0.486,15.678,2023
tomato,West,40.11,6.2,1752,19.116846644093712,79.19947434836321,1139,1,inorganic,30.135,1208.725,2024
cocoyam,Far North,14.49,6.6,687,33.16657411454153,41.707151719336764,279,1,organic,3.056,44.275,2020
plantain,Centre,20.62,7.0,1445,24.024246344597454,82.33456053431505,789,0,inorganic,11.41,235.265,2022
plantain,North,19.82,5.3,806,31.95856524326183,50.4415429921913,377,1,none,4.776,94.669,2018
rice,Littoral,10.69,7.1,2764,28.501914184395368,72.35834681677252,63,0,organic,4.139,44.251,2020
tomato,South West,12.24,6.5,3361,23.65694912029666,79.1727616715787,403,1,mixed,38.137,466.797,2021
tomato,South,31.43,6.7,1694,24.527141276393316,91.77500650365504,592,0,mixed,25.119,789.492,2019
cassava,North West,19.44,5.3,1895,18.783495561086394,80.7737678164891,1523,1,organic,15.558,302.447,2017
palm_oil,South,7.11,5.3,1825,25.47138889997639,83.01594140981094,572,1,organic,5.339,37.964,2018
groundnut,North West,1.64,4.9,1619,20.378518532096322,73.70213082841587,1479,0,none,1.379,2.262,2016
cassava,North,45.52,6.1,791,28.638028171736856,40.436974037724134,490,0,mixed,5.916,269.281,2023
cocoa,Adamawa,46.22,6.7,1087,22.15842451056843,61.778823782447205,983,1,organic,0.46,21.249,2024
coffee,Centre,19.97,5.6,1567,23.01060482517487,77.42490124584155,624,0,mixed,0.478,9.541,2021
plantain,North,36.42,5.4,644,28.307088535839178,54.3870588453221,303,0,none,4.095,149.122,2019
cassava,Adamawa,21.0,5.4,1033,20.889824860007685,69.16780344923268,884,1,mixed,10.097,212.041,2024
groundnut,East,23.05,5.0,1846,22.053733423539118,79.90411267260589,543,0,none,1.324,30.515,2024
coffee,Far North,38.22,5.0,422,31.62190405813354,27.71733536755286,255,1,none,0.151,5.761,2021
sorghum,East,8.67,6.6,1855,23.558141464115483,88.11718619896837,502,0,mixed,1.516,13.143,2019
tomato,North,39.57,7.3,953,29.369897821731218,41.2427968287395,451,1,mixed,13.867,548.728,2021
cassava,North West,32.88,5.7,1759,17.228673611048265,87.43342441905271,1435,1,mixed,15.745,517.687,2021
beans,Littoral,35.03,5.6,2804,26.287593277504236,89.00173281072226,94,1,inorganic,1.527,53.487,2021
rice,Far North,47.84,5.1,399,30.886133574686923,43.99686123064447,333,0,none,0.582,27.85,2020
maize,Adamawa,31.75,5.8,1090,21.792984190595394,64.718835245056,808,0,mixed,1.766,56.085,2016
potato,Adamawa,45.71,5.8,1296,20.95173113803292,66.03021682674422,800,0,none,6.519,297.977,2016
sorghum,East,48.23,7.3,1657,22.63562716813516,89.90199371059154,522,0,mixed,1.476,71.172,2018
groundnut,North,0.72,6.4,630,29.44648589828489,54.04376611055106,439,1,none,0.966,0.695,2021
maize,South,24.22,6.2,1643,26.946559011160826,74.22545703094548,460,1,organic,3.226,78.138,2018
rice,Centre,49.34,7.5,1556,26.67906411796908,87.1516828744983,695,1,none,4.04,199.348,2023
onion,North West,45.87,6.8,1818,20.87003196872358,71.82809036579708,1555,0,none,13.563,622.116,2024
plantain,Littoral,19.83,6.9,2648,27.519965624896507,74.34099846442619,46,1,inorganic,13.424,266.207,2021
potato,West,43.49,5.5,1580,21.434136213681157,69.29285715097849,1217,0,none,9.019,392.254,2022
coffee,North West,36.06,4.9,1804,19.660813431010258,78.40661226920572,1544,1,organic,0.518,18.675,2024
cassava,Adamawa,23.36,5.2,1060,22.550959932627784,58.817260607522506,906,1,organic,11.792,275.452,2023
maize,Adamawa,36.65,7.3,1291,22.484301666507392,61.73860390335385,861,1,mixed,2.216,81.23,2018
onion,North West,38.57,5.8,1802,17.338095651436227,68.09393691055935,1535,0,inorganic,18.298,705.757,2024
cocoa,South West,40.8,6.3,3580,26.20904782306416,84.22117018153412,308,0,mixed,0.705,28.755,2017
tomato,East,38.52,7.4,1896,25.64643903867718,89.79745139498567,564,1,none,30.664,1181.175,2017
cassava,South West,45.95,7.1,3685,26.378439691211135,83.07427127798742,322,1,inorganic,17.795,817.693,2016
palm_oil,West,13.0,5.9,1547,21.342153028669525,66.93419408043425,1158,1,organic,5.005,65.067,2021
groundnut,South West,16.92,4.9,3522,26.11201423998725,87.88138357030037,377,1,inorganic,2.107,35.644,2019
potato,West,25.36,7.2,1619,19.424322290624815,78.99109904271269,1190,0,none,7.319,185.62,2022
potato,Adamawa,5.76,5.6,1175,21.475135757440775,68.46386794958778,887,1,inorganic,12.206,70.308,2018
tomato,Far North,43.71,6.3,346,30.667782794472767,30.820548105194426,361,0,organic,5.049,220.69,2019
plantain,Littoral,45.22,6.3,2709,27.284424944013395,78.28759175122728,104,1,inorganic,14.049,635.314,2020
potato,East,4.04,7.5,1625,24.04378322697736,71.11754894491936,512,0,none,9.601,38.789,2023
cocoa,South,27.26,5.5,1832,24.306591420556657,84.9169096210871,570,0,inorganic,0.638,17.379,2024
groundnut,West,42.07,6.4,1528,20.94032640540705,84.11965609835333,1289,1,mixed,1.778,74.798,2018
beans,South,37.0,5.5,1769,24.371471896034997,87.7252215202131,497,1,mixed,1.477,54.662,2021
onion,Adamawa,6.87,6.0,1362,20.768322156069214,58.15177009374433,804,1,inorganic,15.237,104.678,2024
beans,Adamawa,26.99,6.1,1162,22.34217920158562,60.47711162484606,904,1,organic,0.987,26.646,2020
cocoyam,East,45.69,6.8,1597,23.127377994625405,88.64025982553207,555,0,none,5.564,254.208,2017
beans,West,14.38,7.0,1431,21.198018405673263,81.94348488817872,1106,0,organic,1.127,16.208,2023
tomato,Far North,33.41,5.8,391,30.980551622116796,44.68823698367478,304,0,mixed,6.183,206.572,2016
cocoa,South West,43.53,5.8,3550,26.364423051241676,79.81434901883104,409,0,none,0.592,25.75,2018
coffee,East,45.06,5.3,1865,25.634619606563078,84.7943759932945,561,0,inorganic,0.49,22.099,2017
cassava,Far North,3.01,5.1,326,31.694851428838355,36.497332798169936,304,0,organic,4.476,13.472,2023
beans,West,32.43,6.0,1410,19.446970467317467,80.77493172171725,1282,1,mixed,1.343,43.558,2023
tomato,South,15.23,4.9,1982,27.038665249603387,83.07270301070409,544,0,mixed,24.829,378.149,2023
sorghum,Littoral,6.58,7.2,2635,25.75058981185809,91.83644225247697,130,0,inorganic,1.443,9.493,2021
groundnut,Centre,17.03,6.4,1670,24.995259448248927,78.71111040566599,727,0,none,1.223,20.832,2019
palm_oil,North,26.75,6.1,884,31.329644597100188,38.48754284053028,397,1,mixed,2.443,65.353,2022
palm_oil,Adamawa,35.97,6.9,1391,20.585490505602035,57.515023691230894,883,0,none,2.736,98.412,2018
beans,West,22.33,6.9,1433,21.225369048602527,71.8848762887227,1111,0,organic,1.033,23.073,2018
cassava,Far North,39.52,4.8,542,32.340112800427136,38.52323809654032,363,1,none,4.697,185.637,2020
palm_oil,West,25.78,6.2,1671,21.364821979333065,75.81666111103851,1140,0,mixed,4.663,120.201,2022
cassava,East,15.73,7.1,1602,23.612946330119552,71.55904343991733,620,1,organic,14.557,228.98,2019
cassava,Adamawa,26.0,7.5,1176,20.564854251565695,62.87106857459076,971,0,none,8.092,210.385,2018
cocoyam,Littoral,12.23,6.5,2625,28.292887818649923,88.99095560976708,109,0,none,6.167,75.418,2019
cassava,North,27.22,6.4,939,31.090747054956353,49.74452452174824,413,0,none,5.151,140.218,2023
cassava,Far North,49.38,5.7,458,31.814566028031578,40.548269749968135,256,1,mixed,4.445,219.507,2024
onion,Centre,29.28,4.8,1726,25.07418053666397,82.56584163496566,751,1,mixed,18.992,556.085,2022
sorghum,East,22.62,6.6,1553,22.569726379645992,76.22121529604658,648,1,none,1.864,42.173,2022
cassava,Far North,42.59,6.0,545,31.98457675062411,28.195004071771038,382,1,mixed,3.548,151.108,2021
plantain,Centre,35.22,6.3,1626,26.014210858473025,68.88213520855501,781,0,none,7.888,277.823,2021
groundnut,South,41.81,6.9,1662,27.394777045584192,91.23323018967348,512,1,organic,1.982,82.883,2018
palm_oil,Littoral,39.03,6.4,2608,25.293555898039067,76.17808744871341,51,0,inorganic,5.605,218.781,2021
beans,North West,6.67,4.9,1635,17.896949422438595,84.15176032228435,1459,0,none,0.758,5.057,2019
cassava,East,49.25,7.2,1662,24.464304514311543,86.05604789732996,596,1,none,15.216,749.388,2019
plantain,Centre,7.56,6.2,1420,25.359840517922198,72.94194175486187,792,1,inorganic,11.953,90.367,2022
onion,West,31.76,4.6,1758,18.915948597594458,78.68886740262674,1189,0,organic,16.901,536.78,2020
plantain,Centre,3.05,7.1,1446,24.13404477823498,72.65826198092024,728,0,none,9.128,27.842,2020
coffee,West,48.79,4.9,1626,21.61915901516881,71.69075163614504,1170,1,mixed,0.458,22.331,2024
sorghum,South West,44.69,7.0,3338,26.524042994757174,86.97117545741607,473,0,none,1.246,55.67,2021
onion,South West,38.82,6.6,3485,26.31933304339324,75.22185553139255,402,0,none,14.496,562.721,2018
cocoa,West,11.2,4.8,1647,21.70418683084852,74.06217951518843,1131,0,mixed,0.518,5.806,2016
groundnut,Centre,17.09,6.4,1768,24.608496817148648,87.91556473838442,773,0,none,1.316,22.491,2020
coffee,Adamawa,17.1,7.4,1347,20.987040790998535,65.01686031196186,866,1,mixed,0.398,6.806,2024
cocoa,East,9.29,5.7,1817,25.308099023740183,71.50347109907449,561,0,inorganic,0.592,5.502,2017
palm_oil,West,19.78,5.9,1720,21.078513419877822,68.56311291345841,1171,0,mixed,4.54,89.803,2017
cassava,North West,21.25,5.3,1911,17.72115552207837,72.8840868228209,1485,0,inorganic,14.44,306.849,2019
beans,South,13.83,5.5,1992,26.57023539535043,87.02274842029757,428,0,mixed,1.336,18.477,2016
groundnut,Adamawa,36.99,7.5,1104,22.48397699030001,60.83556994109174,935,1,none,1.449,53.598,2023
groundnut,Far North,38.73,6.6,363,30.807588272065285,37.40777129979197,275,1,inorganic,0.654,25.332,2020
coffee,Far North,28.66,6.4,575,32.98330259473812,29.376051308347467,289,0,none,0.113,3.251,2024
plantain,West,45.02,7.0,1455,20.612246328979285,74.9320249890513,1202,0,inorganic,10.121,455.64,2022
maize,East,28.26,4.8,1652,24.50193606786535,79.88144718838848,620,0,inorganic,2.454,69.348,2016
tomato,South West,2.06,5.0,3446,23.909790065518987,78.35897727336133,400,0,none,16.523,34.037,2024
potato,Centre,40.42,5.0,1664,23.044280997928272,87.79765475564614,620,1,organic,14.811,598.673,2017
beans,South West,30.1,5.3,3688,26.401500057694385,90.88132227757252,383,1,organic,1.639,49.329,2023
coffee,Adamawa,24.71,5.4,1361,22.406693159382318,52.97660190407317,899,0,mixed,0.344,8.494,2019
sorghum,North,36.43,6.8,732,30.027952546603604,50.493822044071905,378,0,none,0.591,21.523,2017
cocoa,Far North,9.92,6.3,680,30.92153425903139,40.23360291283636,277,1,organic,0.14,1.39,2017
coffee,North,15.53,5.8,896,28.640201628969102,39.06193569496554,468,1,inorganic,0.239,3.719,2020
coffee,Centre,22.33,5.8,1653,25.275555069658793,68.55771057199868,678,1,organic,0.502,11.199,2020
potato,South West,23.94,6.1,3654,24.23976207060964,81.8118281584591,384,0,none,11.673,279.463,2019
tomato,Adamawa,13.14,6.4,1392,21.865568369295513,68.19511560377467,908,0,organic,16.524,217.13,2016
cocoa,South,34.9,7.2,1906,25.942159573993084,86.80863237776991,470,0,organic,0.647,22.591,2022
plantain,West,43.12,4.6,1464,21.257504205870084,84.37616308518992,1178,0,none,7.426,320.221,2022
cassava,Adamawa,13.81,5.6,1023,23.693608238588535,50.512647451746815,832,0,none,6.756,93.304,2022
cocoyam,North West,15.75,5.3,1959,19.22310155043268,70.46216379012309,1520,0,organic,6.774,106.683,2020
plantain,East,40.3,6.0,1698,22.98453792726399,77.44206490682926,570,0,none,8.889,358.229,2019
cocoyam,North West,13.35,6.3,1778,19.24888212691919,78.9398248772075,1530,0,organic,7.8,104.136,2017
tomato,Adamawa,42.89,6.8,1061,20.804680572960123,52.50911091701645,931,0,mixed,17.542,752.367,2021
beans,Centre,23.95,5.7,1768,23.7770389084046,72.18516417593227,648,0,none,0.843,20.2,2021
cocoa,Far North,39.82,6.6,639,32.732115726616584,40.47502515104926,341,0,mixed,0.179,7.118,2018
groundnut,East,47.51,5.3,1671,22.255945210347768,81.60054681196209,551,1,organic,1.91,90.759,2022
plantain,Centre,11.71,4.7,1645,23.417125150261008,70.00285901112355,719,1,none,10.899,127.625,2023
beans,Far North,4.86,5.9,484,30.158646722229417,32.596694308436135,334,1,organic,0.384,1.867,2024
cocoa,Adamawa,6.11,6.3,1264,20.462917419325763,51.58483774844172,914,0,inorganic,0.428,2.613,2023
onion,East,10.89,5.9,1735,24.52477433920443,78.63826884099603,643,1,organic,21.251,231.426,2018
tomato,Far North,33.07,5.5,305,30.442612281374092,32.7353516215891,231,0,mixed,4.171,137.943,2016
palm_oil,Adamawa,41.06,5.5,1286,20.10090418413191,60.11894941963326,924,0,organic,3.475,142.687,2022
beans,West,40.42,5.1,1555,18.119461436876858,79.47139209695098,1214,0,none,0.737,29.785,2017
coffee,Littoral,26.91,6.1,2746,28.469504853787758,86.72673544605988,22,1,none,0.623,16.762,2020
cassava,West,4.96,4.9,1598,21.017658249749473,65.30123468850229,1254,0,mixed,12.115,60.089,2021
palm_oil,Littoral,5.11,6.2,2771,28.728298525473868,77.61344864226453,126,0,inorganic,5.979,30.551,2021
palm_oil,Far North,22.86,7.1,695,31.53188403678831,36.1124664684142,354,1,inorganic,1.471,33.618,2024
beans,North,22.88,7.0,662,28.382360725289484,47.823450107536644,327,0,organic,0.529,12.097,2022
groundnut,East,38.71,5.1,1642,24.687677821543396,89.47312714761838,609,0,mixed,1.697,65.689,2018
sorghum,West,47.69,5.8,1543,20.82526416221336,80.48096293934518,1264,0,inorganic,1.467,69.958,2016
beans,Far North,2.08,4.8,697,32.81529455954467,43.287345145374815,238,0,organic,0.254,0.529,2017
coffee,South,6.44,7.3,1677,27.268637972646346,84.68647949419174,484,0,mixed,0.502,3.235,2022
cocoyam,North West,27.27,6.4,1827,19.23036188587053,72.37386535992906,1553,1,organic,6.78,184.893,2024
rice,South,46.06,4.6,1832,24.439713801200607,76.83255842315717,484,0,none,2.321,106.923,2021
tomato,Littoral,26.68,6.7,2641,26.044707770313458,86.65387171822319,24,1,mixed,36.273,967.771,2017
cocoa,North West,19.86,5.3,1920,19.039769836800332,85.07460876696751,1584,0,organic,0.581,11.53,2018
groundnut,Far North,17.57,6.9,688,31.124267047311182,36.270797716693906,295,1,organic,0.676,11.873,2023
potato,Littoral,6.41,4.7,2678,26.816533642459238,87.32140941464006,75,0,organic,15.806,101.317,2020
rice,North West,14.92,5.3,1632,17.913502480953838,83.09890213193913,1524,1,mixed,4.559,68.013,2023
cocoyam,South,12.72,5.6,1695,27.146352146016362,74.43083700037295,518,0,organic,7.111,90.446,2018
groundnut,North,40.03,7.3,817,29.544978981979824,48.14270071643624,322,1,inorganic,0.806,32.257,2018
cocoyam,East,19.53,5.2,1776,25.33688965952466,85.5910476100685,642,1,none,7.371,143.959,2016
onion,Centre,4.54,7.3,1428,25.97503615853922,69.22115479851755,685,0,mixed,16.573,75.242,2017
palm_oil,Centre,38.98,4.7,1725,24.95413472617943,84.39132681408637,655,0,none,3.879,151.185,2024
potato,North West,11.24,6.8,1938,20.706683387308004,77.37612277539732,1478,0,mixed,14.019,157.572,2016
plantain,Centre,36.89,7.2,1754,24.90546455768518,74.34462968302341,759,1,inorganic,11.084,408.893,2022
potato,North,37.65,5.0,700,31.814769006130422,46.62296251804845,436,0,mixed,6.691,251.922,2017
rice,West,19.14,5.7,1719,19.453890755973838,81.2283068239202,1117,0,none,2.329,44.583,2018
cocoa,Centre,25.18,7.4,1547,23.57978658513037,75.65412677976047,617,0,organic,0.581,14.625,2019
palm_oil,East,12.99,7.0,1724,25.384453547648658,72.44100310273697,666,1,inorganic,5.341,69.382,2017
cocoa,South West,9.32,6.3,3584,26.19185385258671,78.4196648391019,436,0,mixed,0.727,6.772,2019
palm_oil,Adamawa,34.87,5.3,1187,21.948490531180518,52.67700509428551,816,0,inorganic,3.037,105.905,2023
cocoa,East,15.86,5.7,1740,22.665929631905062,76.16711033460462,691,0,inorganic,0.575,9.118,2016
palm_oil,West,39.51,6.2,1614,18.725494075855583,69.96689213396148,1183,1,inorganic,5.256,207.667,2016
cocoyam,Far North,23.77,5.5,554,30.01388763087391,42.38817623400881,297,0,inorganic,2.393,56.876,2020
potato,West,17.75,4.9,1593,21.02111639621188,75.00237226030416,1107,0,mixed,12.388,219.895,2023
onion,Adamawa,11.06,7.2,1302,21.048282577328763,53.38389246952523,835,1,organic,14.181,156.836,2018
tomato,Adamawa,10.49,5.5,1239,20.41180180926497,53.66140692625056,802,0,inorganic,16.681,174.986,2019
maize,Littoral,18.81,7.0,2784,28.746227878022072,79.73232152575493,14,0,organic,2.99,56.246,2016
plantain,Far North,21.05,5.4,324,32.867718507811716,26.667907732666496,207,0,mixed,3.064,64.495,2018
